GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr8	34522465	36909020	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr8	36912779	37135832	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr8	37136568	37568487	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr8	37569366	41086318	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr8	41086493	145072769	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	46587	76708432	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	76709070	77002689	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	77006457	93128847	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	93129361	95381360	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	95381460	98060119	3	2	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	98060802	98818114	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr9	98822269	138200944	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr10	26823	51035164	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr10	51035866	51606420	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr10	51609245	133769379	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr11	198572	135074876	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	51460	109828187	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	109829701	113502165	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	113506614	114631360	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	114632341	115946504	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	115949405	123883698	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	123886853	124955260	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr12	124955641	133201603	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr13	18452809	114342922	6	6	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr14	18225647	106877229	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr15	19811075	101928837	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr16	10777	75858787	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr16	75859446	76378420	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr16	76378702	77053204	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr16	77053226	90221127	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	150733	5874063	2	2	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	5879625	5943683	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	5943895	10591281	2	2	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	10591928	12015324	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	12016178	19721008	2	2	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	19722502	26955079	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	26960035	34178703	2	2	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	34178753	34805948	3	2	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr17	34807142	83090856	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	48133	22429640	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	22429728	50590548	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	50591407	55398285	0	0	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	55398848	56644123	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	56645215	59280411	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	59280748	63831437	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	63833714	66861530	0	0	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr18	66863226	80257174	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr19	90910	10041102	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr19	10043997	11025583	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr19	11025639	46261764	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr19	46268118	47374901	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr19	47376617	58586487	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr20	80664	64324800	4	3	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr21	10336543	46677045	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	15294545	26041983	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	26042141	33422612	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	33424270	35271493	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	35273279	36806135	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	36806787	37137103	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	37137246	41001395	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	41001791	41721647	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	41722750	49015003	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	49015577	49508693	2	1	1
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chr22	49511329	50796027	1	1	0
8d8c92f6-0aac-4f3c-b8f0-44ea77b9a9d4	chrX	251810	156004181	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr1	61735	248930189	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr2	12784	242147305	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr3	18667	51634088	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr3	51637161	66248537	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr3	66248845	198169247	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	12281	46041874	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr4	46044759	53235876	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	53236546	58206678	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	58216292	72779252	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	72779634	74895344	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	74895350	82928428	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	82930540	83545090	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	83546594	112177570	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	112177889	116605325	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	116606086	140008811	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	140009199	142323249	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr4	142329004	181863568	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr4	181868461	190106768	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr5	15532	181363319	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr6	149661	170741917	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr7	43259	62526866	4	2	2
9156c552-7337-4505-b78b-2487af69882d	chr7	62526879	95963383	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr7	95964226	97096179	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr7	97096401	159334314	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr8	81254	36859441	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr8	36861101	40053146	3	3	0
9156c552-7337-4505-b78b-2487af69882d	chr8	40053205	143445176	4	3	1
9156c552-7337-4505-b78b-2487af69882d	chr8	143446189	145072769	4	4	0
9156c552-7337-4505-b78b-2487af69882d	chr9	46587	138200944	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	26823	7693913	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	7694941	9201822	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	9201852	14120323	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	14120578	61442921	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	61450843	62220150	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	62220539	63401178	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	63401615	65598232	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	65598235	66523787	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	66524635	69962845	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	69963095	74014640	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	74017843	75646536	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	75647196	76151033	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	76151274	77388001	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	77388075	99604767	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	99604947	104524274	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	104524328	109909481	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	109910264	111857002	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	111858266	119764309	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	119766181	126242154	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr10	126242251	128253245	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr10	128253615	133769379	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr11	198572	135074876	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr12	51460	133201603	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr13	18452809	114342922	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr14	18225647	106877229	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr15	19811075	101928837	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr16	10777	5824638	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr16	5835018	6452764	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr16	6453792	6776599	0	0	0
9156c552-7337-4505-b78b-2487af69882d	chr16	6776849	90221127	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr17	150733	83090856	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr18	48133	80257174	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chr19	90910	58586487	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr20	80664	14714535	4	3	1
9156c552-7337-4505-b78b-2487af69882d	chr20	14714733	14968555	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chr20	14971676	15295448	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr20	15300687	15553645	3	2	1
9156c552-7337-4505-b78b-2487af69882d	chr20	15554290	64324800	4	3	1
9156c552-7337-4505-b78b-2487af69882d	chr21	10336543	46677045	2	1	1
9156c552-7337-4505-b78b-2487af69882d	chr22	15294545	50796027	1	1	0
9156c552-7337-4505-b78b-2487af69882d	chrX	251810	65444330	2	2	0
9156c552-7337-4505-b78b-2487af69882d	chrX	65449208	66019099	4	4	0
9156c552-7337-4505-b78b-2487af69882d	chrX	66021123	156004181	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr1	62920	44122223	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr1	44126653	44575918	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr1	44576858	72303233	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr1	72303253	72346221	25	25	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr1	72346757	248930189	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	12784	42335186	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	42336146	43643833	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	43644136	86846819	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	86859047	86893372	8	7	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	86893779	88833611	4	4	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	88834118	89268711	11	11	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	89271229	97115744	4	4	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	97118174	97211264	9	9	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	97211436	128880504	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	128880904	128882741	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	128882755	137843231	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	137851143	137943869	7	6	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	137946322	138053255	6	6	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	138053351	146106861	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	146106875	146109366	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	146120238	154332110	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	154332153	154412156	6	6	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr2	154415877	242147305	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	20930	6465603	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	6468305	7004329	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	7004758	45162422	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	45164131	46097934	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	46098007	162790404	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	162790480	162898127	6	6	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr3	162906054	198169247	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	68929	4184322	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	4187229	4205226	3	3	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	4205592	39051402	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	39055101	40584371	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	40586385	121362793	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	121362996	121363980	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr4	121369976	190106768	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	15532	987220	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	988395	66731671	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	66733904	66981170	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	66981289	67004762	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	67006362	106891630	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	106891763	106897399	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	106897416	128157514	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr5	128157987	181363319	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr6	149661	14588088	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr6	14590522	14595164	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr6	14595206	103290414	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr6	103290439	103314186	6	6	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr6	103317795	170741917	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	43259	50474784	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	50475181	50478563	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	50479066	67326960	4	2	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	67327435	134100981	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	134100986	134110881	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr7	134110912	159334314	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	81254	36895502	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	36896612	38474800	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	38475755	40551019	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	40554148	54481709	4	2	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	54484951	84663571	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	84665982	84868160	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	84874809	111279265	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	111282050	111283031	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	111288052	128178148	4	2	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	128178298	130246289	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	130246315	130366179	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	130375002	134766888	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr8	134768802	145072769	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr9	46587	138200944	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr10	45792	98298954	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr10	98298988	100145764	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr10	100152307	133654968	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr11	198510	93105154	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr11	93107156	94757351	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr11	94757696	135074876	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr12	51460	110924168	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr12	110927109	112779663	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr12	112780793	130524307	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr12	130526378	130619369	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr12	130619537	133201603	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	18452809	37125138	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	37129721	38665773	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	38667056	42329531	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	42330384	42921607	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	42922099	48122268	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	48123354	49649384	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	49650489	108704165	4	2	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	108705157	108708511	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr13	108708551	114342922	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr14	18239283	19959343	6	4	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr14	19959454	59564850	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr14	59564927	61180083	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr14	61182866	106877229	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr15	19811075	76598900	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr15	76599170	76603003	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr15	76603426	101928837	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr16	10777	22616567	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr16	22616633	22719033	0	0	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr16	22719118	90096867	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr17	150733	22191101	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr17	22191121	36586440	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr17	36588163	36624787	6	3	3
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr17	36626278	83091923	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr18	48133	14144901	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr18	14149484	15402409	2	2	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr18	20949392	80257174	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr19	90910	19493515	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr19	19496337	27969641	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr19	27971593	58586487	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	80664	17232536	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	17232983	20814608	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	20816100	21018345	6	5	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	21018518	21841021	5	3	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	21841272	24840752	3	2	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	24843726	61876753	6	5	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr20	61881335	64324800	5	4	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr21	12973348	46677045	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr22	16392123	32752252	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr22	32753950	32772896	4	2	2
e508b3a5-84ff-490a-899b-5a421d1e1f07	chr22	32774870	50796027	2	1	1
e508b3a5-84ff-490a-899b-5a421d1e1f07	chrX	251810	156004181	1	1	0
e508b3a5-84ff-490a-899b-5a421d1e1f07	chrY	2782397	56872112	0	0	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	62920	152784330	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	152785214	152801429	0	0	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	152804279	157274299	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	157276505	157728830	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	157731548	232002287	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	232006210	232041556	4	2	2
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr1	232041741	248930189	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr2	12784	7048304	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr2	7050495	7063197	6	4	2
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr2	7063393	242147305	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	20930	130044016	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	130044855	130062033	0	0	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	130067097	162790480	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	162794869	162906109	6	6	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	162908192	191243674	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	191243845	191282560	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr3	191283019	198169247	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	68929	37976869	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	37983840	38090179	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	38091336	144037426	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	144037573	145671935	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	145677350	171218682	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	171218947	171225117	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr4	171226326	190106768	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr5	15532	59163252	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr5	59163705	59237035	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr5	59237566	60089792	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr5	60092493	60500836	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr5	60504594	181363319	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	149661	11976543	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	11977919	12039027	4	3	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	12039856	103286954	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	103290101	103314186	0	0	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	103317795	152447059	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	152449071	154615110	2	2	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr6	154616632	170741917	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr7	43259	34101725	4	3	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr7	34103766	34134505	7	5	2
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr7	34134546	142244582	4	3	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr7	142244795	142253285	1	1	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr7	142259629	159334314	4	3	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr8	81254	4220633	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr8	4220735	4230892	6	3	3
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr8	4231034	16093390	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr8	16093540	16163747	0	0	0
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr8	16163907	145072769	3	2	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr9	46587	108108601	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr9	108108741	108113615	4	2	2
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr9	108114077	109297554	2	1	1
a794ea9f-8e97-457f-84e6-f9c015bb8820	chr9	109297864	109345091	3	2	1
